asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/RR/tsch-sim/examples/hierarchical/config.json to output directory /home/tegsingh/RR/tsch-sim/results/2021-07-30_22-10-10/config.json[MAIN]
asn=29598	id=1   	App	rx app packet seqnum=15 from=7[NODE]
asn=29598	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=29598	id=3   	Main	On tx method called from NullRouting
asn=29776	id=1   	Main	On tx method called from NullRouting
asn=29808	id=9   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=29808	id=9   	Main	On prepare tx packet method called from NullRouting
asn=29822	id=4   	Main	On prepare tx packet method called from NullRouting
asn=29822	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=29822	id=9   	Main	On tx method called from NullRouting
asn=29836	id=1   	App	rx app packet seqnum=14 from=9[NODE]
asn=29836	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=29836	id=4   	Main	On tx method called from NullRouting
asn=30001	id=-1  	Main	300 seconds, progress 50.00%[SIMULATOR]
asn=30001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=30001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=30001	id=-1  	TSCH	Periodic process called for [Node]
asn=30001	id=1   	Main	On periodic timer method called from NullRouting
asn=30001	id=1   	TSCH	stats: {"idle_listen":2533,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":139,"tx_data":17,"tx_data_rx_ack":0}[NODE]
asn=30001	id=2   	Main	On periodic timer method called from NullRouting
asn=30001	id=2   	TSCH	stats: {"idle_listen":2688,"channel_scan":1,"rx_data":0,"rx_data_tx_ack":50,"tx_data":16,"tx_data_rx_ack":60}[NODE]
asn=30001	id=3   	Main	On periodic timer method called from NullRouting
asn=30001	id=3   	TSCH	stats: {"idle_listen":2410,"channel_scan":3177,"rx_data":0,"rx_data_tx_ack":39,"tx_data":15,"tx_data_rx_ack":69}[NODE]
asn=30001	id=4   	Main	On periodic timer method called from NullRouting
asn=30001	id=4   	TSCH	stats: {"idle_listen":1670,"channel_scan":11514,"rx_data":0,"rx_data_tx_ack":21,"tx_data":7,"tx_data_rx_ack":47}[NODE]
asn=30001	id=5   	Main	On periodic timer method called from NullRouting
asn=30001	id=5   	TSCH	stats: {"idle_listen":2414,"channel_scan":3576,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":20}[NODE]
asn=30001	id=6   	Main	On periodic timer method called from NullRouting
asn=30001	id=6   	TSCH	stats: {"idle_listen":2634,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":23}[NODE]
asn=30001	id=7   	Main	On periodic timer method called from NullRouting
asn=30001	id=7   	TSCH	stats: {"idle_listen":2525,"channel_scan":2384,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":26}[NODE]
asn=30001	id=8   	Main	On periodic timer method called from NullRouting
asn=30001	id=8   	TSCH	stats: {"idle_listen":2636,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":27}[NODE]
asn=30001	id=9   	Main	On periodic timer method called from NullRouting
asn=30001	id=9   	TSCH	stats: {"idle_listen":2631,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":35}[NODE]
asn=30001	id=10  	Main	On periodic timer method called from NullRouting
asn=30001	id=10  	TSCH	stats: {"idle_listen":2307,"channel_scan":4767,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":25}[NODE]
asn=30041	id=10  	App	generate a packet, seqnum=8 for=1 [PACKET_SOURCE]
asn=30041	id=10  	Main	On prepare tx packet method called from NullRouting
asn=30043	id=4   	Main	On prepare tx packet method called from NullRouting
asn=30043	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=30043	id=10  	Main	On tx method called from NullRouting
asn=30047	id=2   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=30047	id=2   	Main	On prepare tx packet method called from NullRouting
asn=30049	id=7   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=30049	id=7   	Main	On prepare tx packet method called from NullRouting
asn=30057	id=1   	App	rx app packet seqnum=14 from=2[NODE]
asn=30057	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=30057	id=2   	Main	On tx method called from NullRouting
asn=30057	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=30059	id=3   	Main	On prepare tx packet method called from NullRouting
asn=30059	id=7   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=30074	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=30076	id=7   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=30076	id=7   	Main	On tx method called from NullRouting
asn=30096	id=5   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=30096	id=5   	Main	On prepare tx packet method called from NullRouting
asn=30108	id=3   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=30108	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=30109	id=2   	Main	On prepare tx packet method called from NullRouting
asn=30109	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=30109	id=5   	Main	On tx method called from NullRouting
asn=30125	id=1   	App	rx app packet seqnum=13 from=5[NODE]
asn=30125	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=30125	id=2   	Main	On tx method called from NullRouting
asn=30174	id=2   	Main	On tx method called from NullRouting
asn=30193	id=1   	App	rx app packet seqnum=8 from=10[NODE]
asn=30193	id=4   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=30210	id=1   	App	rx app packet seqnum=16 from=7[NODE]
asn=30210	id=3   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=30210	id=3   	Main	On tx method called from NullRouting
asn=30251	id=6   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=30251	id=6   	Main	On prepare tx packet method called from NullRouting
asn=30262	id=2   	Main	On prepare tx packet method called from NullRouting
asn=30262	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=30262	id=6   	Main	On tx method called from NullRouting
asn=30278	id=1   	App	rx app packet seqnum=16 from=6[NODE]
asn=30278	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=30278	id=2   	Main	On tx method called from NullRouting
asn=30295	id=4   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=30295	id=4   	Main	On tx method called from NullRouting
asn=30492	id=9   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=30492	id=9   	Main	On prepare tx packet method called from NullRouting
asn=30502	id=4   	Main	On prepare tx packet method called from NullRouting
asn=30502	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=30502	id=9   	Main	On tx method called from NullRouting
asn=30516	id=1   	App	rx app packet seqnum=15 from=9[NODE]
asn=30516	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=30516	id=4   	Main	On tx method called from NullRouting
asn=30586	id=5   	Node	send keepalive packet to=3[NODE]
asn=30586	id=5   	Main	On prepare tx packet method called from NullRouting
asn=30586	id=5   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=30620	id=5   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=30620	id=5   	Main	On tx method called from NullRouting
asn=30880	id=10  	App	generate a packet, seqnum=9 for=1 [PACKET_SOURCE]
asn=30880	id=10  	Main	On prepare tx packet method called from NullRouting
asn=30893	id=10  	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=30927	id=4   	Main	On prepare tx packet method called from NullRouting
asn=30927	id=10  	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=30927	id=10  	Main	On tx method called from NullRouting
asn=30941	id=1   	App	rx app packet seqnum=9 from=10[NODE]
asn=30941	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=30967	id=1   	Main	On tx method called from NullRouting
asn=30975	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=31077	id=4   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=31224	id=9   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=31224	id=9   	Main	On prepare tx packet method called from NullRouting
asn=31230	id=4   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=31230	id=4   	Main	On tx method called from NullRouting
asn=31233	id=4   	Main	On prepare tx packet method called from NullRouting
asn=31233	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=31233	id=9   	Main	On tx method called from NullRouting
asn=31247	id=1   	App	rx app packet seqnum=16 from=9[NODE]
asn=31247	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=31247	id=4   	Main	On tx method called from NullRouting
asn=31333	id=5   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=31333	id=5   	Main	On prepare tx packet method called from NullRouting
asn=31333	id=2   	Main	On prepare tx packet method called from NullRouting
asn=31333	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=31333	id=5   	Main	On tx method called from NullRouting
asn=31349	id=1   	App	rx app packet seqnum=14 from=5[NODE]
asn=31349	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=31349	id=2   	Main	On tx method called from NullRouting
asn=31365	id=2   	Main	On tx method called from NullRouting
asn=31570	id=2   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=31570	id=2   	Main	On prepare tx packet method called from NullRouting
asn=31570	id=1   	App	rx app packet seqnum=15 from=2[NODE]
asn=31570	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=31570	id=2   	Main	On tx method called from NullRouting
asn=31776	id=10  	Node	send keepalive packet to=3[NODE]
asn=31776	id=10  	Main	On prepare tx packet method called from NullRouting
asn=31776	id=3   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=31776	id=3   	Main	On prepare tx packet method called from NullRouting
asn=31776	id=10  	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=31776	id=10  	Main	On tx method called from NullRouting
asn=31791	id=1   	App	rx app packet seqnum=19 from=3[NODE]
asn=31791	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=31791	id=3   	Main	On tx method called from NullRouting
asn=31850	id=10  	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=31850	id=10  	Main	On prepare tx packet method called from NullRouting
asn=31862	id=4   	Main	On prepare tx packet method called from NullRouting
asn=31862	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=31862	id=10  	Main	On tx method called from NullRouting
asn=31876	id=1   	App	rx app packet seqnum=10 from=10[NODE]
asn=31876	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=31910	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=31978	id=4   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=32029	id=4   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=32029	id=4   	Main	On tx method called from NullRouting
asn=32057	id=2   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=32057	id=2   	Main	On prepare tx packet method called from NullRouting
asn=32063	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=32131	id=1   	App	rx app packet seqnum=16 from=2[NODE]
asn=32131	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=32131	id=2   	Main	On tx method called from NullRouting
asn=32160	id=3   	Main	On tx method called from NullRouting
asn=32161	id=4   	Main	On tx method called from NullRouting
asn=32398	id=5   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=32398	id=5   	Main	On prepare tx packet method called from NullRouting
asn=32399	id=8   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=32399	id=8   	Main	On prepare tx packet method called from NullRouting
asn=32404	id=2   	Main	On prepare tx packet method called from NullRouting
asn=32404	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=32405	id=3   	Main	On prepare tx packet method called from NullRouting
asn=32405	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=32405	id=8   	Main	On tx method called from NullRouting
asn=32420	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=32420	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=32438	id=5   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=32471	id=1   	App	rx app packet seqnum=15 from=8[NODE]
asn=32471	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=32471	id=3   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=32471	id=3   	Main	On tx method called from NullRouting
asn=32489	id=5   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=32489	id=5   	Main	On tx method called from NullRouting
asn=32555	id=1   	Main	On tx method called from NullRouting
asn=32556	id=2   	Main	On tx method called from NullRouting
asn=32590	id=1   	App	rx app packet seqnum=15 from=5[NODE]
asn=32590	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=32590	id=2   	Main	On tx method called from NullRouting
asn=32629	id=9   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=32629	id=9   	Main	On prepare tx packet method called from NullRouting
asn=32644	id=4   	Main	On prepare tx packet method called from NullRouting
asn=32644	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=32644	id=9   	Main	On tx method called from NullRouting
asn=32658	id=1   	App	rx app packet seqnum=17 from=9[NODE]
asn=32658	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=32658	id=4   	Main	On tx method called from NullRouting
asn=32882	id=5   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=32882	id=5   	Main	On prepare tx packet method called from NullRouting
asn=32893	id=8   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=32893	id=8   	Main	On prepare tx packet method called from NullRouting
asn=32897	id=2   	Main	On prepare tx packet method called from NullRouting
asn=32897	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=32898	id=3   	Main	On prepare tx packet method called from NullRouting
asn=32898	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=32898	id=8   	Main	On tx method called from NullRouting
asn=32913	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=32913	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=32930	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=32930	id=3   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=32931	id=5   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=32931	id=5   	Main	On tx method called from NullRouting
asn=32998	id=1   	App	rx app packet seqnum=16 from=8[NODE]
asn=32998	id=3   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=33032	id=1   	App	rx app packet seqnum=16 from=5[NODE]
asn=33032	id=2   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=33032	id=2   	Main	On tx method called from NullRouting
asn=33082	id=4   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=33082	id=4   	Main	On prepare tx packet method called from NullRouting
asn=33083	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=33117	id=1   	App	rx app packet seqnum=16 from=4[NODE]
asn=33117	id=4   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=33117	id=4   	Main	On tx method called from NullRouting
asn=33151	id=3   	Node	tx done to=1 numtx=4 acked=true, remove packet[NODE]
asn=33151	id=3   	Main	On tx method called from NullRouting
asn=33351	id=3   	Main	On tx method called from NullRouting
asn=33352	id=4   	Main	On tx method called from NullRouting
asn=33689	id=7   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=33689	id=7   	Main	On prepare tx packet method called from NullRouting
asn=33697	id=3   	Main	On prepare tx packet method called from NullRouting
asn=33697	id=7   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=33712	id=1   	App	rx app packet seqnum=17 from=7[NODE]
asn=33712	id=3   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=33712	id=3   	Main	On tx method called from NullRouting
asn=33731	id=7   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=33731	id=7   	Main	On tx method called from NullRouting
asn=33746	id=1   	Main	On tx method called from NullRouting
asn=33826	id=7   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=33826	id=7   	Main	On prepare tx packet method called from NullRouting
asn=33833	id=3   	Main	On prepare tx packet method called from NullRouting
asn=33833	id=7   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=33833	id=7   	Main	On tx method called from NullRouting
asn=33848	id=1   	App	rx app packet seqnum=18 from=7[NODE]
asn=33848	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=33865	id=3   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=33865	id=3   	Main	On tx method called from NullRouting
asn=34130	id=5   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=34130	id=5   	Main	On prepare tx packet method called from NullRouting
asn=34130	id=8   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=34130	id=8   	Main	On prepare tx packet method called from NullRouting
asn=34138	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=34139	id=3   	Main	On prepare tx packet method called from NullRouting
asn=34139	id=8   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=34139	id=8   	Main	On tx method called from NullRouting
asn=34144	id=2   	Main	On tx method called from NullRouting
asn=34154	id=1   	App	rx app packet seqnum=17 from=8[NODE]
asn=34154	id=3   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=34155	id=2   	Main	On prepare tx packet method called from NullRouting
asn=34155	id=5   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=34155	id=5   	Main	On tx method called from NullRouting
asn=34171	id=1   	App	rx app packet seqnum=17 from=5[NODE]
asn=34171	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=34171	id=2   	Main	On tx method called from NullRouting
asn=34205	id=3   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=34205	id=3   	Main	On tx method called from NullRouting
asn=34240	id=8   	Node	send keepalive packet to=2[NODE]
asn=34240	id=8   	Main	On prepare tx packet method called from NullRouting
asn=34240	id=8   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=34240	id=8   	Main	On tx method called from NullRouting
asn=34257	id=9   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=34257	id=9   	Main	On prepare tx packet method called from NullRouting
asn=34259	id=4   	Main	On prepare tx packet method called from NullRouting
asn=34259	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=34259	id=9   	Main	On tx method called from NullRouting
asn=34273	id=1   	App	rx app packet seqnum=18 from=9[NODE]
asn=34273	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=34273	id=4   	Main	On tx method called from NullRouting
asn=34286	id=4   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=34286	id=4   	Main	On prepare tx packet method called from NullRouting
asn=34290	id=1   	App	rx app packet seqnum=17 from=4[NODE]
asn=34290	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=34290	id=4   	Main	On tx method called from NullRouting
asn=34325	id=9   	Node	send keepalive packet to=2[NODE]
asn=34325	id=9   	Main	On prepare tx packet method called from NullRouting
asn=34325	id=9   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=34325	id=9   	Main	On tx method called from NullRouting
asn=34937	id=1   	Main	On tx method called from NullRouting
asn=34939	id=3   	Main	On tx method called from NullRouting
asn=34968	id=5   	App	generate a packet, seqnum=18 for=1 [PACKET_SOURCE]
asn=34968	id=5   	Main	On prepare tx packet method called from NullRouting
asn=34971	id=2   	Main	On prepare tx packet method called from NullRouting
asn=34971	id=5   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=34971	id=5   	Main	On tx method called from NullRouting
asn=34987	id=1   	App	rx app packet seqnum=18 from=5[NODE]
asn=34987	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=34987	id=2   	Main	On tx method called from NullRouting
asn=35179	id=9   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=35179	id=9   	Main	On prepare tx packet method called from NullRouting
asn=35194	id=4   	Main	On prepare tx packet method called from NullRouting
asn=35194	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=35194	id=9   	Main	On tx method called from NullRouting
asn=35208	id=1   	App	rx app packet seqnum=19 from=9[NODE]
asn=35208	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=35208	id=4   	Main	On tx method called from NullRouting
asn=35335	id=2   	Main	On tx method called from NullRouting
asn=35566	id=7   	Node	send keepalive packet to=2[NODE]
asn=35566	id=7   	Main	On prepare tx packet method called from NullRouting
asn=35566	id=7   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=35617	id=7   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=35685	id=7   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=35685	id=7   	Main	On tx method called from NullRouting
asn=36001	id=-1  	Main	360 seconds, progress 60.00%[SIMULATOR]
asn=36001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=36001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=36001	id=-1  	TSCH	Periodic process called for [Node]
asn=36001	id=1   	Main	On periodic timer method called from NullRouting
asn=36001	id=1   	TSCH	stats: {"idle_listen":3033,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":173,"tx_data":21,"tx_data_rx_ack":0}[NODE]
asn=36001	id=2   	Main	On periodic timer method called from NullRouting
asn=36001	id=2   	TSCH	stats: {"idle_listen":3221,"channel_scan":1,"rx_data":1,"rx_data_tx_ack":65,"tx_data":21,"tx_data_rx_ack":75}[NODE]
asn=36001	id=3   	Main	On periodic timer method called from NullRouting
asn=36001	id=3   	TSCH	stats: {"idle_listen":2948,"channel_scan":3177,"rx_data":0,"rx_data_tx_ack":50,"tx_data":18,"tx_data_rx_ack":84}[NODE]
asn=36001	id=4   	Main	On periodic timer method called from NullRouting
asn=36001	id=4   	TSCH	stats: {"idle_listen":2210,"channel_scan":11514,"rx_data":1,"rx_data_tx_ack":29,"tx_data":9,"tx_data_rx_ack":67}[NODE]
asn=36001	id=5   	Main	On periodic timer method called from NullRouting
asn=36001	id=5   	TSCH	stats: {"idle_listen":2963,"channel_scan":3576,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":32}[NODE]
asn=36001	id=6   	Main	On periodic timer method called from NullRouting
asn=36001	id=6   	TSCH	stats: {"idle_listen":3183,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":24}[NODE]
asn=36001	id=7   	Main	On periodic timer method called from NullRouting
asn=36001	id=7   	TSCH	stats: {"idle_listen":3074,"channel_scan":2384,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":34}[NODE]
asn=36001	id=8   	Main	On periodic timer method called from NullRouting
asn=36001	id=8   	TSCH	stats: {"idle_listen":3184,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":31}[NODE]
asn=36001	id=9   	Main	On periodic timer method called from NullRouting
asn=36001	id=9   	TSCH	stats: {"idle_listen":3180,"channel_scan":1193,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":41}[NODE]
asn=36001	id=10  	Main	On periodic timer method called from NullRouting
asn=36001	id=10  	TSCH	stats: {"idle_listen":2856,"channel_scan":4767,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":30}[NODE]
asn=36014	id=5   	App	generate a packet, seqnum=19 for=1 [PACKET_SOURCE]
asn=36014	id=5   	Main	On prepare tx packet method called from NullRouting
asn=36025	id=2   	Main	On prepare tx packet method called from NullRouting
asn=36025	id=5   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=36041	id=1   	App	rx app packet seqnum=19 from=5[NODE]
asn=36041	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=36041	id=2   	Main	On tx method called from NullRouting
asn=36059	id=5   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=36059	id=5   	Main	On tx method called from NullRouting
asn=36130	id=3   	Main	On tx method called from NullRouting
asn=36181	id=9   	App	generate a packet, seqnum=20 for=1 [PACKET_SOURCE]
asn=36181	id=9   	Main	On prepare tx packet method called from NullRouting
asn=36197	id=4   	Main	On prepare tx packet method called from NullRouting
asn=36197	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=36197	id=9   	Main	On tx method called from NullRouting
asn=36211	id=1   	App	rx app packet seqnum=20 from=9[NODE]
asn=36211	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=36211	id=4   	Main	On tx method called from NullRouting
asn=36237	id=6   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=36237	id=6   	Main	On prepare tx packet method called from NullRouting
asn=36246	id=2   	Main	On prepare tx packet method called from NullRouting
asn=36246	id=6   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=36246	id=6   	Main	On tx method called from NullRouting
asn=36247	id=2   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=36247	id=2   	Main	On prepare tx packet method called from NullRouting
asn=36247	id=10  	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=36247	id=10  	Main	On prepare tx packet method called from NullRouting
asn=36248	id=4   	Main	On prepare tx packet method called from NullRouting
asn=36248	id=10  	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=36248	id=10  	Main	On tx method called from NullRouting
asn=36262	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=36262	id=4   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=36279	id=4   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=36313	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=36347	id=1   	App	rx app packet seqnum=11 from=10[NODE]
asn=36347	id=4   	Node	tx done to=1 numtx=3 acked=true, remove packet[NODE]
asn=36347	id=4   	Main	On tx method called from NullRouting
asn=36385	id=9   	App	generate a packet, seqnum=21 for=1 [PACKET_SOURCE]
asn=36385	id=9   	Main	On prepare tx packet method called from NullRouting
asn=36398	id=1   	App	rx app packet seqnum=17 from=6[NODE]
asn=36398	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=36401	id=4   	Main	On prepare tx packet method called from NullRouting
asn=36401	id=9   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=36401	id=9   	Main	On tx method called from NullRouting
asn=36415	id=1   	App	rx app packet seqnum=21 from=9[NODE]
asn=36415	id=4   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=36415	id=4   	Main	On tx method called from NullRouting
asn=36502	id=10  	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=36502	id=10  	Main	On prepare tx packet method called from NullRouting
asn=36503	id=4   	Main	On prepare tx packet method called from NullRouting
