asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-02-29/config.json[MAIN]
asn=22870	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=22885	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=22887	id=7   	Node	send keepalive packet to=1[NODE]
asn=22887	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=22887	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=22887	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: -1], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=22887	id=7   	Main	On prepare tx packet method called from NullRouting
asn=22892	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=22892	id=7   	Main	On tx method called from NullRouting
asn=22892	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22901	id=9   	App	dropping app packet seqnum=13 for=1 to=4: tx_limit=8 reached[NODE]
asn=22901	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=13 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=22901	id=9   	Main	On tx method called from NullRouting
asn=22901	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22902	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=13 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=22906	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=22919	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=22948	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=22972	id=10  	App	dropping app packet seqnum=13 for=1 to=4: tx_limit=8 reached[NODE]
asn=22972	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=13 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=22972	id=10  	Main	On tx method called from NullRouting
asn=22972	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=22990	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=23017	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23052	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23060	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=7 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=23081	id=7   	App	dropping app packet seqnum=12 for=1 to=3: tx_limit=8 reached[NODE]
asn=23081	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=8 seqnum=12 packet buffer: timeslot: 2 channel offset: 4 acked=false, remove packet[NODE]
asn=23081	id=7   	Main	On tx method called from NullRouting
asn=23081	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23171	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23220	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=7 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23311	id=6   	App	dropping app packet seqnum=13 for=1 to=2: tx_limit=8 reached[NODE]
asn=23311	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=8 seqnum=13 packet buffer: timeslot: 1 channel offset: 3 acked=false, remove packet[NODE]
asn=23311	id=6   	Main	On tx method called from NullRouting
asn=23311	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23404	id=10  	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=23404	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23404	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 14], channel offset=5 [SCHEDULER NEW]
asn=23404	id=10  	TSCH	schedule packet [src: 10, dest: 4, seqnum: 14], channel offset=5 timeslot=5 [SCHEDULER NEW]
asn=23404	id=10  	Main	On prepare tx packet method called from NullRouting
asn=23406	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23448	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=2 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23455	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=3 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23471	id=3   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=23471	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23471	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 10], channel offset=2 [SCHEDULER NEW]
asn=23471	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 10], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=23471	id=3   	Main	On prepare tx packet method called from NullRouting
asn=23475	id=1   	App	rx app packet seqnum=10 from=3[NODE]
asn=23475	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=23475	id=3   	Main	On tx method called from NullRouting
asn=23475	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23497	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=4 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23508	id=2   	App	generate a packet, seqnum=10 for=1 [PACKET_SOURCE]
asn=23508	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23508	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=2 [SCHEDULER NEW]
asn=23508	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 10], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=23508	id=2   	Main	On prepare tx packet method called from NullRouting
asn=23509	id=1   	App	rx app packet seqnum=10 from=2[NODE]
asn=23509	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=10 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=23509	id=2   	Main	On tx method called from NullRouting
asn=23509	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23572	id=9   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=23572	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23572	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 14], channel offset=5 [SCHEDULER NEW]
asn=23572	id=9   	TSCH	schedule packet [src: 9, dest: 4, seqnum: 14], channel offset=5 timeslot=4 [SCHEDULER NEW]
asn=23572	id=9   	Main	On prepare tx packet method called from NullRouting
asn=23573	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23581	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=5 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23602	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=6 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23630	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=7 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false[NODE]
asn=23664	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=2 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23686	id=10  	App	dropping app packet seqnum=14 for=1 to=4: tx_limit=8 reached[NODE]
asn=23686	id=10  	Node	tx done from=10 source=10 to=4 destination=1 numtx=8 seqnum=14 packet buffer: timeslot: 5 channel offset: 5 acked=false, remove packet[NODE]
asn=23686	id=10  	Main	On tx method called from NullRouting
asn=23686	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23751	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23751	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23751	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23751	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23751	id=1   	Main	On tx method called from NullRouting
asn=23751	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23776	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=3 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23812	id=6   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=23812	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23812	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 14], channel offset=3 [SCHEDULER NEW]
asn=23812	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 14], channel offset=3 timeslot=1 [SCHEDULER NEW]
asn=23812	id=6   	Main	On prepare tx packet method called from NullRouting
asn=23812	id=5   	App	generate a packet, seqnum=14 for=1 [PACKET_SOURCE]
asn=23812	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23812	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 14], channel offset=3 [SCHEDULER NEW]
asn=23812	id=5   	TSCH	schedule packet [src: 5, dest: 2, seqnum: 14], channel offset=3 timeslot=6 [SCHEDULER NEW]
asn=23812	id=5   	Main	On prepare tx packet method called from NullRouting
asn=23813	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=23815	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=1 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23829	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=2 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23835	id=10  	Node	send keepalive packet to=1[NODE]
asn=23835	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23835	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: -1], channel offset=2 [SCHEDULER NEW]
asn=23835	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: -1], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=23835	id=10  	Main	On prepare tx packet method called from NullRouting
asn=23840	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=23847	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=-1 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=23847	id=10  	Main	On tx method called from NullRouting
asn=23847	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=23867	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=4 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23876	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=2 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=23889	id=8   	App	generate a packet, seqnum=6 for=1 [PACKET_SOURCE]
asn=23889	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23889	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 6], channel offset=4 [SCHEDULER NEW]
asn=23889	id=8   	TSCH	schedule packet [src: 8, dest: 3, seqnum: 6], channel offset=4 timeslot=3 [SCHEDULER NEW]
asn=23889	id=8   	Main	On prepare tx packet method called from NullRouting
asn=23894	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=1 seqnum=6 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=23923	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=5 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23934	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=3 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=23951	id=7   	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=23951	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=23951	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 13], channel offset=4 [SCHEDULER NEW]
asn=23951	id=7   	TSCH	schedule packet [src: 7, dest: 3, seqnum: 13], channel offset=4 timeslot=2 [SCHEDULER NEW]
asn=23951	id=7   	Main	On prepare tx packet method called from NullRouting
asn=23953	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=3 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=23956	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=1 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=23986	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=6 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=23992	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=2 seqnum=6 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=24001	id=-1  	Main	240 seconds, progress 40.00%[SIMULATOR]
asn=24001	id=-1  	Main	periodic route processing for all nodes [ROUTE]
asn=24001	id=-1  	Main	joined_routing/joined_tsch/total=10/10/10 [ROUTE]
asn=24001	id=-1  	TSCH	Periodic process called for [Node]
asn=24001	id=1   	Main	On periodic timer method called from NullRouting
asn=24001	id=1   	TSCH	stats: {"idle_listen":23908,"channel_scan":0,"rx_data":0,"rx_data_tx_ack":74,"tx_data":18,"tx_data_rx_ack":0}[NODE]
asn=24001	id=2   	Main	On periodic timer method called from NullRouting
asn=24001	id=2   	TSCH	stats: {"idle_listen":5243,"channel_scan":5600,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":14}[NODE]
asn=24001	id=3   	Main	On periodic timer method called from NullRouting
asn=24001	id=3   	TSCH	stats: {"idle_listen":6412,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":23}[NODE]
asn=24001	id=4   	Main	On periodic timer method called from NullRouting
asn=24001	id=4   	TSCH	stats: {"idle_listen":6412,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":22}[NODE]
asn=24001	id=5   	Main	On periodic timer method called from NullRouting
asn=24001	id=5   	TSCH	stats: {"idle_listen":4762,"channel_scan":6930,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":114}[NODE]
asn=24001	id=6   	Main	On periodic timer method called from NullRouting
asn=24001	id=6   	TSCH	stats: {"idle_listen":5538,"channel_scan":4221,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":113}[NODE]
asn=24001	id=7   	Main	On periodic timer method called from NullRouting
asn=24001	id=7   	TSCH	stats: {"idle_listen":6325,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":110}[NODE]
asn=24001	id=8   	Main	On periodic timer method called from NullRouting
asn=24001	id=8   	TSCH	stats: {"idle_listen":1938,"channel_scan":17059,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":45}[NODE]
asn=24001	id=9   	Main	On periodic timer method called from NullRouting
asn=24001	id=9   	TSCH	stats: {"idle_listen":6312,"channel_scan":1477,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":123}[NODE]
asn=24001	id=10  	Main	On periodic timer method called from NullRouting
asn=24001	id=10  	TSCH	stats: {"idle_listen":5938,"channel_scan":2800,"rx_data":0,"rx_data_tx_ack":0,"tx_data":0,"tx_data_rx_ack":118}[NODE]
asn=24005	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=2 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=24025	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=4 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=24028	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=7 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false[NODE]
asn=24033	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=3 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=24039	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=5 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=24056	id=9   	App	dropping app packet seqnum=14 for=1 to=4: tx_limit=8 reached[NODE]
asn=24056	id=9   	Node	tx done from=9 source=9 to=4 destination=1 numtx=8 seqnum=14 packet buffer: timeslot: 4 channel offset: 5 acked=false, remove packet[NODE]
asn=24056	id=9   	Main	On tx method called from NullRouting
asn=24056	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=24072	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=4 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=24073	id=6   	App	generate a packet, seqnum=15 for=1 [PACKET_SOURCE]
asn=24073	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=24073	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 15], channel offset=3 [SCHEDULER NEW]
asn=24073	id=6   	TSCH	schedule packet [src: 6, dest: 2, seqnum: 15], channel offset=3 timeslot=1 [SCHEDULER NEW]
asn=24073	id=6   	Main	On prepare tx packet method called from NullRouting
asn=24097	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=3 seqnum=6 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=24124	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=4 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=24135	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=5 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=24142	id=5   	Node	tx done from=5 source=5 to=2 destination=1 numtx=6 seqnum=14 packet buffer: timeslot: 6 channel offset: 3 acked=false[NODE]
asn=24151	id=6   	Node	tx done from=6 source=6 to=2 destination=1 numtx=6 seqnum=14 packet buffer: timeslot: 1 channel offset: 3 acked=false[NODE]
asn=24160	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=4 seqnum=6 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=24174	id=8   	Node	tx done from=8 source=8 to=3 destination=1 numtx=5 seqnum=6 packet buffer: timeslot: 3 channel offset: 4 acked=false[NODE]
asn=24180	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=5 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
asn=24236	id=7   	Node	tx done from=7 source=7 to=3 destination=1 numtx=6 seqnum=13 packet buffer: timeslot: 2 channel offset: 4 acked=false[NODE]
